0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-6.4458849888868e-13,-1.6501914851946298e-12,2.226300740981735e-15,-0.0023290951459848325,2.4190359582128915e-05,0.8019195490336672,0.0009204331553592729,0.10323801893690325,0.2095659225892924,1.209735398754026e-06,0.4351196823796681,-0.01831695580235879,-0.12591563868619177,0.000676717194169783,0.07840797761388153,0.08463997439798596,0.0952741318482845,0.0925956480003135,0.09207470596868496,-0.1019215242614341
-2.972991649511506e-13,-7.921560678464737e-13,-6.102453611878111e-14,0.0006057233662497566,-0.000133924153826633,-0.23180322268952133,-0.0006753137869786809,0.3384797319067974,0.1971189762354447,-0.0002017868435213027,-0.16582563670897907,-0.028946960273106104,-0.24545290803068473,-8.95795081909492e-05,0.19938202419335746,0.16181770973576526,0.125638211583577,0.12829221083299183,0.19707548339295994,-0.11965055431033154
-7.933386957960524e-13,-7.230507154381421e-13,3.2477384497020534e-14,0.0007203418651848311,0.0004657766310125175,-0.33506921645695104,-0.0003471683527479478,-0.34167657915150035,0.3201393835669377,-0.0005977784853741428,0.23686314945226342,-0.02192037122705793,0.058167577603604054,-9.780299895144353e-05,0.2046067926256096,0.09187669463706082,-0.053866770204705545,-0.0409074488182127,0.02174019248813394,-0.029020557581638684
-6.798170643947115e-13,-2.34782531686583e-12,-1.8301641669174473e-13,-0.00013065803178030576,0.00014999158877418696,-0.012037965102909338,-0.000303148267737557,-0.11833053262836367,0.2084540922647728,-0.0005060483299739362,0.12452626448436184,-0.010238116237114729,0.016033822825649652,-0.0002757105133657474,0.04680169645288213,0.04552609286798204,0.051352217114284136,0.08386590099973147,-0.9035031983412702,0.03499978876493624
-1.795769763081473e-12,-2.9265521484054396e-12,5.66499971932366e-14,0.00027200872829214866,0.0003791280941671853,-0.19745770372819144,-0.00010932994748163304,-0.4685661341192854,0.32029101090942297,-0.0003185195920397711,0.4197817646688669,0.0013524220455564944,0.06544859889864012,0.0001531133465644758,-0.11658897854347798,-0.026339759407477674,0.06315211588567292,0.14618601196668546,0.32753868296580996,-0.02188070150831802
-1.957310140049015e-13,6.5374779886290734e-12,-4.5142646673719533e-13,1.2397628398893703e-05,-7.221872873243314e-06,0.040831702269642875,2.6213489230362257e-05,-0.015585750071176775,-0.01600821946856257,5.284263926433198e-05,0.06991326840735408,0.048194299527430644,0.0006739503975817246,-3.917496325859672e-05,0.495427897164289,0.3003655570021551,-0.4426593281723166,-0.40438915257940844,0.07211913761651689,-0.005591387979849724
-2.1934966858227803e-13,5.482465836973175e-12,-4.688376152150314e-14,1.7000979749420902e-05,-1.0537037695032343e-05,0.029706652458172146,9.542061883019712e-05,-0.03309724463573936,0.006132856324072184,-3.3749799815960794e-05,0.020536555420539088,0.0282494022665653,0.013638345514912584,-3.157980767728562e-05,0.5141541966474245,-0.20536540854939364,-0.03877813150805904,-0.29776030591037733,-0.06078507610950183,0.006854354756354097
-3.4207708496014994e-15,-8.52867241257094e-12,7.44897405307351e-14,-4.814903502718607e-05,-1.5831528676593363e-05,0.0001271253564297279,0.00016908125414506067,-0.027041622567363505,-0.012080988611377871,3.330513421465025e-05,-0.002715774128546584,-0.023627824458552077,0.009247589524783655,4.287620541630058e-05,0.35050840391563215,-0.7118875325472064,0.4029346987411899,-0.026755348650220747,0.04977882029125917,-0.014289981256481435
-8.784158481522051e-13,6.0721977779613044e-12,2.9034053264896664e-14,2.7183439849530212e-05,-9.253624452234326e-07,-0.023101632501705827,0.00012186395106464171,-0.03855669183806244,0.03751699412194511,-1.5204422332795565e-05,0.021254563727490572,-0.0042130980478958255,0.005719182677339945,-7.861307109794404e-06,-0.21798365699860023,0.2952922811657509,0.44736584121938733,-0.5025469577525191,0.004998259100521169,-0.008901769195728663
-2.8118227004257246e-13,3.4743424432467744e-12,-3.679311223097129e-15,-1.768798687955554e-05,-3.0942573249933257e-06,0.0015136346903689495,-2.4198811887450496e-05,-0.0049452285745360735,0.008245939951099861,-5.48962716217426e-06,0.00013426077275152076,-0.0021323555056523753,-0.0022268184307155125,1.2126305671169734e-05,-0.06446944134893898,0.10436092976273031,0.4405056592774924,-0.47311754005064066,-0.008181828696860958,0.0011960071007629648
0.0,0.04381537544997261,0.9990396452965102,-3.9985376121265404e-16,1.0972125985553305e-16,3.0811492612403506e-14,-2.1208078695988952e-15,2.006104192541023e-14,1.6226277964228718e-13,-6.526897078362737e-17,5.288614911738818e-14,6.798598142787604e-15,3.5550426805922714e-14,3.0813025742038036e-16,1.9199354545838777e-13,-1.9391028022110353e-13,-1.0739965774358984e-13,2.543552662329779e-13,-1.6461290368290505e-13,-1.496160458030896e-14
0.0,0.9990396452965106,-0.043815375449972604,8.208711488322251e-15,-4.298644773470528e-15,-7.344465205276485e-13,-1.068155980332719e-15,-5.912211367177511e-13,-3.7627718866076187e-13,5.171210681886862e-15,3.0569651695536333e-12,-1.6744375525880317e-12,9.080657233095923e-13,-1.835337437583462e-15,-7.147077932733933e-13,-8.053757462908422e-12,3.348010765651631e-12,1.0109910508044294e-11,-6.08845259771713e-13,-1.065735837795824e-12
1.0,1.4552909923821752e-24,-1.588473984580186e-25,-3.6792891444775654e-16,2.0060434777115626e-15,-1.0866217128317139e-13,1.1969654013910097e-15,-1.1898136309958165e-12,1.4711969219008154e-12,-1.824515059716653e-15,1.0115943402007328e-12,-3.462410598333964e-15,-2.6560679351082377e-13,-9.144226165946802e-18,1.13982590375539e-13,4.699296408436473e-13,6.330756841783443e-13,-3.2284347010478856e-13,1.287500696079058e-13,-7.240187569009385e-16
